id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
9684,58.422138,ospf,-,REQ,56,0,15232,0,0.941424,254,0,2048.538574,0,0,0,1082.539125,0,1248.91725,0,0,0,0,0,0,0,0,272,0,0,0,1,6,6,1,1,2,0,0,0,3,1,0,Exploits,1
9685,58.422138,ospf,-,REQ,56,0,15232,0,0.941424,254,0,2048.538574,0,0,0,1082.539125,0,1248.91725,0,0,0,0,0,0,0,0,272,0,0,0,1,6,6,1,1,2,0,0,0,3,1,0,Exploits,1
9686,0.236706,tcp,http,FIN,10,6,906,268,63.369749,254,252,27578.51563,7570.572754,2,1,24.11,35.457602,1209.465452,47.718617,255,2484225290,436935684,255,0.078688,0.059411,0.019277,91,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
9687,6.489236,tcp,pop3,FIN,38,120,1730,137018,24.193912,62,252,2077.286133,167510.625,7,58,175.36765,53.694269,12695.23623,6720.944307,255,346403670,82611001,255,0.225269,0.099615,0.125654,46,1142,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
9688,0.169494,udp,-,CON,4,4,2346,2516,41.299396,254,60,83070.78906,89065.10156,0,0,56.498,14.008667,79.889633,19.803469,0,0,0,0,0,0,0,587,629,0,0,1,0,18,1,1,28,0,0,0,18,1,0,Exploits,1
9689,0.197921,tcp,-,FIN,10,6,1734,268,75.787817,254,252,63095.88281,9054.118164,2,1,18.933778,33.387801,991.16879,47.577852,255,4185655317,3969793106,255,0.069091,0.030981,0.03811,173,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
9690,0.219394,tcp,http,FIN,10,8,792,1384,77.486167,62,252,25998.88867,44158,2,2,24.310778,27.613428,1189.803181,43.481938,255,1213653592,3650471722,255,0.046951,0.026092,0.020859,79,173,1,289,2,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
9691,0.255867,tcp,http,FIN,10,6,840,268,58.624206,254,252,23637.2793,7003.638672,2,1,28.429667,46.613801,1361.589406,67.21625,255,1261564623,289455057,255,0.076581,0.022163,0.054418,84,45,1,0,1,1,9,1,1,1,0,0,1,1,1,0,Exploits,1
9692,0.94481,tcp,-,FIN,10,8,564,354,17.993036,254,252,4301.394043,2624.866455,2,1,92.991889,125.45457,6212.529165,152.167469,255,1904684423,4266289440,255,0.126804,0.066626,0.060178,56,44,0,0,11,1,1,1,1,1,0,0,0,5,1,0,Reconnaissance,1
9693,0.720967,tcp,ftp-data,FIN,8,8,364,1148,20.805391,62,252,3539.69043,11151.68945,1,2,102.995283,95.566711,7054.83296,198.594844,255,2691541100,795464617,255,0.102544,0.051302,0.051242,46,144,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits,1
9694,0.647906,tcp,http,FIN,10,10,798,1152,29.325241,62,252,8877.831055,12804.32617,2,2,71.989556,67.460109,4510.994411,125.841703,255,446624568,3409701285,255,0.08027,0.040399,0.039871,80,115,1,134,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
9695,0.782374,tcp,-,FIN,10,8,564,354,21.728738,254,252,5194.446289,3169.839355,2,1,86.930444,107.183,6138.669241,150.287766,255,860884457,3957436369,255,0.058149,0.031317,0.026832,56,44,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
9696,1.117851,tcp,http,FIN,10,6,894,268,13.418604,254,252,5761.053711,1603.075928,2,1,119.862111,194.721594,7244.991738,320.521937,255,2433820596,3240052862,255,0.209876,0.144235,0.065641,89,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
9697,0.379759,tcp,http,FIN,10,8,838,1040,44.765231,62,252,15904.82324,19170.05273,2,2,42.195444,47.143715,2218.085033,79.498969,255,675733481,1138192392,255,0.097256,0.049019,0.048237,84,130,1,89,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
9698,0.000019,udp,-,INT,2,0,986,0,52631.58129,254,0,207578960,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,493,0,0,0,1,2,9,1,1,1,0,0,0,1,1,0,Exploits,1
9699,0.591322,tcp,http,FIN,12,22,862,21888,55.807157,62,252,10701.44531,282675.0938,2,9,53.756547,27.577237,4227.310603,3602.166218,255,242957170,2217357916,255,0.042482,0.011524,0.030958,72,995,1,10244,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
9700,0.813649,tcp,dns,FIN,10,8,518,354,20.89353,254,252,4591.660645,3047.997314,2,1,85.230778,105.66957,6031.456702,141.092828,255,712847366,2432407121,255,0.13154,0.073959,0.057581,52,44,0,0,1,1,1,1,1,1,0,0,0,6,1,0,DoS,1
9701,1.017151,tcp,-,FIN,10,10,608,646,18.679626,254,252,4310.077637,4577.491211,2,3,113.016778,109.480219,6786.643231,152.029812,255,980603677,485655670,255,0.101624,0.030969,0.070655,61,65,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Exploits,1
9702,59.78484,tcp,-,CON,816,386,389952,16608,20.088705,254,252,52116.89063,2216.615479,407,1,73.35563,154.929812,3539.136035,162.603922,255,2263749864,463094449,255,0.12066,0.080372,0.040288,478,43,0,0,4,0,2,2,2,2,0,0,0,2,2,0,DoS,1
9703,0.000003,udp,-,INT,2,0,110,0,333333.3215,254,0,146666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,55,0,0,0,2,2,1,1,1,1,0,0,0,2,1,0,DoS,1
9704,12.958407,tcp,-,FIN,208,1224,9212,1632890,110.430237,62,252,5659.95459,1007257.125,6,610,62.5967,10.541172,3211.685049,1352.965389,255,3623233253,4085400860,255,0.178813,0.087627,0.091186,44,1334,0,0,10,1,1,1,1,1,0,0,0,5,1,0,Exploits,1
9705,59.686649,tcp,-,CON,548,356,263040,15308,15.129011,254,252,35191.78906,2046.018677,274,0,109.433304,168.464703,5739.422178,187.021562,255,2263928505,463094449,255,0.12066,0.080372,0.040288,480,43,0,0,3,0,2,2,2,2,0,0,0,2,2,0,DoS,1
9706,59.405674,ospf,-,REQ,70,0,19040,0,1.161505,254,0,2527.435303,0,0,0,874.671563,0,1011.991125,0,0,0,0,0,0,0,0,272,0,0,0,1,6,4,1,1,1,0,0,0,3,1,0,DoS,1
9707,0.441278,tcp,http,FIN,10,6,1036,268,33.992176,254,252,16914.50781,4060.932129,2,1,45.026889,75.213602,2448.521325,113.676984,255,3392296248,3250942693,255,0.162344,0.065207,0.097137,104,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
9708,59.405674,ospf,-,REQ,70,0,19040,0,1.161505,254,0,2527.435303,0,0,0,874.671563,0,1011.991125,0,0,0,0,0,0,0,0,272,0,0,0,1,6,4,1,1,1,0,0,0,3,1,0,Exploits,1
9709,1.042978,tcp,http,FIN,10,8,866,354,16.29948,254,252,5982.868164,2377.806396,2,1,110.366444,140.025578,6891.442644,193.947609,255,2075036256,4284594084,255,0.143652,0.062796,0.080856,87,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
9710,2.142631,tcp,-,FIN,10,8,564,354,7.93417,254,252,1896.733398,1157.455444,2,1,233.906333,297.496719,14615.00697,473.482094,255,4189600400,2480629306,255,0.107722,0.060146,0.047576,56,44,0,0,2,1,1,1,1,1,0,0,0,3,2,0,Reconnaissance,1
9711,1.414508,tcp,http,FIN,10,8,880,354,12.018313,254,252,4479.295898,1753.259766,2,1,157.013556,192.038281,9297.409273,347.824594,255,3394548232,2150858709,255,0.122582,0.070239,0.052343,88,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
9712,1.744087,tcp,http,FIN,10,8,538,354,9.74722,254,252,2224.659668,1421.947388,2,1,189.220222,235.601422,11095.84505,392.382375,255,569326817,4039356203,255,0.225775,0.094868,0.130907,54,44,1,0,2,1,2,1,1,2,0,0,1,2,3,0,Exploits,1
9713,0.943719,tcp,http,FIN,12,10,1268,2220,22.252386,62,252,9858.866211,16937.24414,3,3,85.792636,97.604109,4222.769024,144.308297,255,1714581422,2768146953,255,0.159829,0.064205,0.095624,106,222,1,141,1,1,1,1,1,1,0,0,1,3,1,0,Exploits,1
9714,0.434787,tcp,http,FIN,10,12,816,8148,48.299512,62,252,13523.86328,137428.2031,2,4,48.309667,30.968909,2651.01791,2161.122787,255,1958732791,2955779644,255,0.129923,0.093528,0.036395,82,679,1,0,2,1,2,2,2,2,0,0,4,10,2,0,Reconnaissance,1
9715,0.553936,tcp,-,FIN,10,6,1596,268,27.07894,254,252,20753.30078,3235.030762,2,1,59.623778,102.208602,3348.979351,166.652922,255,2246916824,3220922027,255,0.111669,0.042884,0.068785,160,45,0,0,1,1,1,1,1,1,0,0,0,10,1,0,DoS,1
9716,0.000003,udp,-,INT,2,0,176,0,333333.3215,254,0,234666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,88,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
9717,1.308007,tcp,http,FIN,20,42,2634,43711,46.635836,62,252,15308.78613,260983.3125,6,18,68.789107,30.949219,4444.69345,2748.345337,255,2837919409,1692042187,255,0.073008,0.039083,0.033925,132,1041,1,109,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
9718,1.820006,tcp,http,FIN,38,208,1998,269236,134.61494,62,252,8553.818359,1177763.125,2,102,49.166487,8.746385,2537.194712,1202.577052,255,4130351638,679942269,255,0.076705,0.026988,0.049717,53,1294,1,130168,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
9719,1.14551,tcp,http,FIN,10,10,822,1402,16.586499,62,252,5168.003906,8813.541992,2,2,127.278889,112.782109,6836.310183,244.808125,255,629693822,3103835902,255,0.168435,0.06377,0.104665,82,140,1,256,3,1,2,2,2,3,0,0,4,4,3,0,Exploits,1
9720,1.078167,sctp,-,CON,4,2,728,384,4.637501,254,60,4051.320557,1424.640259,0,0,359.389,0.003,508.239375,0,0,0,0,0,0,0,0,182,192,0,0,1,0,1,1,1,1,0,0,0,1,1,0,DoS,1
9721,1.417492,tcp,-,FIN,10,8,564,354,11.993013,254,252,2867.0354,1749.56897,2,1,156.876556,201.304719,11586.48181,322.125719,255,1518742995,2821484300,255,0.036971,0.008356,0.028615,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
9722,1.115434,tcp,smtp,FIN,38,22,29164,1940,52.894207,62,252,203666,13282.72168,16,8,30.146866,49.659145,2022.678218,56.661012,255,3947246989,2800557923,255,0.119957,0.072061,0.047896,767,88,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits,1
9723,1.492603,tcp,-,FIN,10,8,564,354,11.389499,254,252,2722.760254,1661.526978,2,1,165.738111,204.000281,9430.071412,325.637875,255,1834854168,3372564411,255,0.129855,0.064592,0.065263,56,44,0,0,1,1,2,1,1,1,0,0,0,1,1,0,Reconnaissance,1
9724,2.462108,tcp,-,FIN,26,72,1358,75272,39.397136,62,252,4243.518555,241181.9531,6,34,98.484318,33.007296,5152.846376,2983.026924,255,732462010,3521427024,255,0.218585,0.117728,0.100857,52,1045,0,0,1,1,1,1,1,2,0,0,0,1,1,0,Exploits,1
9725,2.69422,tcp,smtp,FIN,22,20,5592,1706,15.217762,62,252,15850.22754,4813.266602,8,8,128.276474,138.152203,9010.508535,249.043672,255,1714466838,223849776,255,0.111956,0.069323,0.042633,254,85,0,0,1,1,10,1,1,1,0,0,0,2,1,0,Exploits,1
9726,0.759153,tcp,-,FIN,10,6,614,268,19.758863,254,252,5827.547363,2360.525391,2,1,84.350333,132.868594,4831.632872,218.877938,255,2290357091,935183149,255,0.159868,0.093749,0.066119,61,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
9727,1.077015,tcp,-,FIN,10,8,564,354,15.784366,254,252,3773.39209,2302.6604,2,1,116.317556,143.084719,7070.369763,202.732906,255,3596750725,3508078523,255,0.166972,0.075415,0.091557,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
9728,0.300188,tcp,http,FIN,10,10,770,4228,63.293668,62,252,18468.42578,101429.7656,2,3,33.354222,30.541111,1585.84393,1820.799248,255,1765010010,2912968947,255,0.075586,0.02472,0.050866,77,423,1,1663,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
9729,1.798108,tcp,smtp,FIN,32,24,19652,1886,30.587707,62,252,84702.36719,8044.010742,13,8,58.003486,75.956648,3962.550438,90.679,255,3914743065,4032210832,255,0.071624,0.050383,0.021241,614,79,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
9730,0.576813,tcp,http,FIN,12,26,988,30260,64.145574,62,252,12565.59766,403555.4063,2,11,52.351273,21.71496,3429.636097,3008.444065,255,2256825731,412104628,255,0.079782,0.03393,0.045852,82,1164,1,14336,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
9731,0.000018,udp,-,INT,2,0,168,0,55555.55359,254,0,37333332,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
9732,1.970654,tcp,http,FIN,26,110,1454,142143,68.505176,62,252,5679.333008,571793.9375,2,53,78.82616,17.294834,4256.910947,2242.48832,255,3728077116,698098356,255,0.159021,0.084798,0.074223,56,1292,1,68612,1,1,1,1,1,1,0,0,1,5,1,0,Exploits,1
9733,0.000004,sctp,-,INT,2,0,640,0,250000.0006,254,0,640000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,320,0,0,0,1,2,2,1,1,1,0,0,0,3,1,0,DoS,1
9734,1.779413,tcp,smtp,FIN,26,22,9183,1958,26.413205,62,252,39698.48438,8402.771484,10,8,71.176522,81.959812,3937.717236,104.783234,255,1095460720,2668052899,255,0.10047,0.057156,0.043314,353,89,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits,1
9735,0.000004,sctp,-,INT,2,0,640,0,250000.0006,254,0,640000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,320,0,0,0,1,2,2,1,1,1,0,0,0,3,1,0,DoS,1
9736,0.000004,sctp,-,INT,2,0,640,0,250000.0006,254,0,640000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,320,0,0,0,1,2,2,1,1,1,0,0,0,3,1,0,Exploits,1
9737,1.274761,tcp,ftp-data,FIN,8,8,364,1574,11.766912,62,252,2001.94397,8647.895508,1,2,182.10871,165.929422,12801.7329,344.939531,255,1814786886,2446032511,255,0.156723,0.112855,0.043868,46,197,0,0,1,1,2,1,1,3,0,0,0,3,1,0,Exploits,1
9738,0.000004,sctp,-,INT,2,0,640,0,250000.0006,254,0,640000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,320,0,0,0,1,2,2,1,1,1,0,0,0,3,1,0,Exploits,1
9739,2.450307,tcp,smtp,FIN,24,20,4315,1824,17.548822,62,252,13503.61426,5658.066895,8,8,106.53509,125.361055,6918.912326,207.614391,255,1439313353,2658389307,255,0.139831,0.067764,0.072067,180,91,0,0,1,1,1,1,1,4,0,0,0,3,1,0,Exploits,1
9740,0.000003,udp,snmp,INT,2,0,136,0,333333.3215,254,0,181333328,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,68,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
9741,1.465315,tcp,http,FIN,16,52,1002,60601,45.723957,62,252,5132.002441,324495.4063,2,23,97.687666,28.064281,6035.959094,4072.578443,255,3015412679,775844422,255,0.128135,0.061483,0.066652,63,1165,1,29015,2,1,1,2,1,1,0,0,1,2,1,0,DoS,1
9742,0.45015,tcp,http,FIN,10,6,960,268,33.322225,254,252,15354.88086,3980.895264,2,1,49.064333,78.238602,3164.120998,143.657906,255,2569647186,3568654143,255,0.120585,0.058948,0.061637,96,45,1,0,1,1,10,1,1,1,0,0,1,1,1,0,Exploits,1
9743,0.386344,tcp,http,FIN,10,6,1000,268,38.825504,254,252,18636.24219,4638.353516,2,1,39.353444,66.006602,1936.251796,90.00918,255,1509838642,3796028673,255,0.097009,0.056308,0.040701,100,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
9744,0.176623,tcp,http,FIN,10,6,872,268,84.926651,254,252,35555.95703,10145.9043,2,1,19.624778,31.822,1012.033962,55.198687,255,3758792545,1508326628,255,0.045287,0.016974,0.028313,87,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
9745,1.473828,tcp,ftp-data,FIN,8,8,364,576,10.177579,62,252,1731.54541,2735.733154,1,2,210.374147,201.687578,15610.31589,443.707375,255,751857363,2559097849,255,0.120583,0.062007,0.058576,46,72,0,0,1,1,1,1,1,2,0,0,0,10,1,0,Exploits,1
9746,0.708592,tcp,-,FIN,14,12,836,604,35.281234,254,252,8772.326172,6254.657227,4,4,54.432001,59.67109,3478.123993,96.619453,255,3718009316,2007301739,255,0.097507,0.052206,0.045301,60,50,0,0,1,1,1,1,1,1,0,0,0,18,1,0,Exploits,1
9747,0.342523,tcp,http,FIN,10,6,1038,268,43.792679,254,252,21837.94922,5231.765137,2,1,30.944778,61.454199,1621.861081,76.805867,255,3398879747,3251504243,255,0.074542,0.035244,0.039298,104,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
9748,0.428038,tcp,http,FIN,10,8,900,354,39.7161,254,252,15138.84277,5793.87793,2,1,45.33,56.839285,3051.066257,108.216953,255,2461447018,682711392,255,0.080004,0.030155,0.049849,90,44,1,0,1,1,1,1,1,1,0,0,1,10,1,0,Reconnaissance,1
9749,0.000007,udp,-,INT,2,0,168,0,142857.1409,254,0,96000000,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,84,0,0,0,4,2,1,1,1,1,0,0,0,3,1,0,Reconnaissance,1
9750,1.621555,tcp,-,FIN,10,8,564,354,10.483764,254,252,2506.236328,1529.39624,2,1,178.657333,224.67,11050.89725,388.965844,255,4059683239,1166441165,255,0.091553,0.048859,0.042694,56,44,0,0,4,1,1,1,1,1,0,0,0,4,1,0,Reconnaissance,1
9751,2.37564,tcp,smtp,FIN,38,22,25468,1964,24.835414,62,252,83507.60156,6314.088379,15,8,64.206484,109.048336,5728.747948,189.675391,255,3530109505,3216070683,255,0.137833,0.084945,0.052888,670,89,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
9752,0.000001,udp,-,INT,2,0,168,0,1000000.003,254,0,672000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,84,0,0,0,5,2,2,1,1,1,0,0,0,2,3,0,Reconnaissance,1
9753,0.494693,tcp,http,FIN,10,8,832,2914,34.364747,62,252,12112.5625,41237.69531,2,2,54.855222,61.323145,2886.838407,86.715656,255,196906320,163359282,255,0.099873,0.065428,0.034445,83,364,1,1033,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
9754,59.405674,ospf,-,REQ,70,0,19040,0,1.161505,254,0,2527.435303,0,0,0,874.671563,0,1011.991125,0,0,0,0,0,0,0,0,272,0,0,0,1,6,4,1,1,1,0,0,0,3,1,0,Reconnaissance,1
9755,0.736644,tcp,http,FIN,10,6,874,268,20.362617,254,252,8546.869141,2432.654053,2,1,78.845222,136.410797,4783.797987,233.521187,255,2169870278,3502482983,255,0.128651,0.054581,0.07407,87,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
9756,0.702046,tcp,http,FIN,10,8,1074,354,24.214938,254,252,11019.22168,3532.532227,2,1,78.005111,87.508711,4056.214822,159.894094,255,3117086994,1299209574,255,0.157879,0.088782,0.069097,107,44,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
9757,59.405674,ospf,-,REQ,70,0,19040,0,1.161505,254,0,2527.435303,0,0,0,874.671563,0,1011.991125,0,0,0,0,0,0,0,0,272,0,0,0,1,6,4,1,1,1,0,0,0,3,1,0,Reconnaissance,1
9758,0.513013,tcp,http,FIN,10,8,836,2762,33.137561,62,252,11742.39258,37691.05078,2,2,57.001444,58.94957,2861.383482,79.438297,255,3645251094,129524464,255,0.1697,0.099598,0.070102,84,345,1,959,2,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
9759,0.795225,tcp,ftp-data,FIN,8,8,364,968,18.862585,62,252,3209.154541,8520.858398,1,2,113.460286,106.666289,7558.716296,219.561141,255,2970207056,1870755920,255,0.107783,0.048553,0.05923,46,121,0,0,1,1,2,1,1,2,0,0,0,3,1,0,Exploits,1
9760,0.551476,tcp,http,FIN,20,76,1252,92306,172.264976,62,252,17262.76367,1321428.25,2,36,29.025052,6.66724,1412.610188,744.839103,255,3886183405,4210437495,255,0.067724,0.051211,0.016513,63,1215,1,44354,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
9761,1.093727,tcp,-,FIN,10,8,564,354,15.543184,254,252,3715.735352,2267.476318,2,1,121.415889,147.913281,7395.472006,227.033719,255,1302912122,1388890809,255,0.143951,0.058326,0.085625,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
9762,0.697741,tcp,http,FIN,10,8,836,1326,24.364342,62,252,8633.576172,13311.53027,2,2,77.526778,87.15443,4349.60163,179.376187,255,3316025419,899003114,255,0.127953,0.087003,0.04095,84,166,1,240,1,1,1,1,1,1,0,0,1,2,1,0,Exploits,1
9763,2.53638,tcp,smtp,FIN,22,22,2709,1794,16.953295,62,252,8156.506348,5402.975586,8,8,120.733432,114.860047,5893.376238,155.448859,255,3097485549,1106192161,255,0.18671,0.124315,0.062395,123,82,0,0,2,1,2,1,1,1,0,0,0,3,1,0,DoS,1
9764,1.054913,tcp,http,FIN,28,82,2892,106282,103.326052,62,252,21150.55859,796168,6,39,39.069852,12.669556,2003.029191,1298.85177,255,3997927654,422639074,255,0.055244,0.028671,0.026573,103,1296,1,109,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
9765,0.220223,tcp,-,FIN,10,6,3354,268,68.112778,254,252,109670.6563,8137.206543,2,1,24.469222,36.483398,1223.816381,67.762945,255,897987582,2146841339,255,0.060449,0.025569,0.03488,335,45,0,0,1,1,2,1,1,1,0,0,0,1,1,0,DoS,1
9766,1.646003,tcp,smtp,FIN,78,28,83362,2120,63.790892,62,252,399970.0938,9939.228516,36,8,21.376662,58.120891,1836.390756,73.385625,255,3841608950,3863186649,255,0.161025,0.075964,0.085061,1069,76,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
9767,0.18759,tcp,http,FIN,10,6,912,268,79.961617,254,252,35012.52734,9552.748047,2,1,20.253111,35.316801,1062.509567,61.888875,255,2693025404,2826925336,255,0.058053,0.010999,0.047054,91,45,1,0,3,1,1,3,1,1,0,0,1,3,1,0,Reconnaissance,1
9768,3.12945,tcp,smtp,FIN,22,22,3431,1930,13.740433,62,252,8374.634766,4711.371094,8,8,148.450433,143.538531,8166.142507,198.896187,255,2774612398,2580543972,255,0.208809,0.115137,0.093672,156,88,0,0,1,1,2,1,1,1,0,0,0,1,1,0,Exploits,1
9769,1.223977,tcp,ftp-data,FIN,10,8,450,822,13.88915,62,252,2647.108643,4705.970703,1,2,135.997444,164.272719,10067.99645,266.035312,255,1771815608,921245906,255,0.147929,0.07339,0.074539,45,103,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits,1
9770,1.013996,tcp,-,FIN,12,22,1108,19460,32.544507,254,252,8015.810547,146556.7969,2,8,92.181456,46.440334,6581.536931,4303.532355,255,2594540220,3134369270,255,0.092072,0.038024,0.054048,92,885,1,8734,1,1,1,1,1,3,0,0,1,1,1,0,Exploits,1
9771,1.259959,tcp,http,FIN,10,10,820,1138,15.079856,62,252,4685.866699,6508.148438,2,2,139.941333,132.868437,8719.52785,216.048156,255,2213037193,2769615780,255,0.147507,0.064138,0.083369,82,114,1,123,4,1,1,2,1,1,0,0,1,2,1,0,Exploits,1
9772,2.666381,tcp,pop3,FIN,34,112,1554,126346,54.380828,62,252,4527.485352,375694.25,7,54,80.799424,23.428955,5307.239888,2847.150833,255,3129442360,3595803538,255,0.093434,0.044539,0.048895,46,1128,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
9773,1.553394,tcp,smtp,FIN,36,20,26968,1322,35.406343,62,252,135028.2031,6468.416992,14,6,44.382687,77.713734,3705.211366,128.261078,255,2106332731,1462579204,255,0.077869,0.066374,0.011495,749,66,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
9774,1.311934,tcp,http,FIN,10,10,794,5020,14.482436,62,252,4359.975586,27550.16602,2,3,145.770444,132.506111,8129.766515,11019.66565,255,2350868661,1475087690,255,0.181313,0.070965,0.110348,79,502,1,2068,2,1,1,2,1,1,0,0,1,3,1,0,Exploits,1
9775,0.69386,tcp,ftp-data,FIN,8,8,364,906,21.618194,62,252,3677.975342,9143.054688,1,2,99.122859,84.42243,6033.136755,180.970063,255,3503703118,2013930583,255,0.191469,0.090483,0.100986,46,113,0,0,1,1,3,1,1,2,0,0,0,2,1,0,Exploits,1
9776,2.077878,tcp,smtp,FIN,42,22,31271,1896,30.319393,62,252,117531.4453,6968.647949,18,8,50.679952,95.95443,3590.230656,113.862156,255,1754867952,1234065879,255,0.097962,0.03762,0.060342,745,86,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Exploits,1
9777,0.510877,tcp,-,FIN,10,8,804,354,33.276111,254,252,11337.36621,4854.397461,2,1,56.664778,67.92357,3294.152014,134.904469,255,2080345632,1929186690,255,0.05759,0.035404,0.022186,80,44,0,0,1,1,2,1,1,1,0,0,0,1,1,0,Shellcode,1
9778,0.407164,tcp,ftp,FIN,12,8,4220,432,46.664243,254,252,76018.50781,7426.982422,3,2,36.027727,54.082145,2717.671787,79.830344,255,1945541590,3286811901,255,0.046446,0.02858,0.017866,352,54,0,0,1,1,9,1,1,22,0,0,0,9,1,0,Exploits,1
9779,0.283823,tcp,http,FIN,10,10,864,6040,66.943127,62,252,21929.1582,153222.25,2,3,31.535889,29.833,1509.268427,1802.633678,255,2422088288,854343892,255,0.080382,0.01379,0.066592,86,604,1,2568,1,1,2,1,1,1,0,0,1,1,1,0,Exploits,1
9780,0.521628,tcp,http,FIN,10,8,820,3130,32.590274,62,252,11318.41016,42006.94531,2,2,57.958667,64.449855,2831.747213,107.174828,255,1854997171,4061078702,255,0.121272,0.038849,0.082423,82,391,1,1145,7,1,1,2,1,1,0,0,1,2,1,0,Exploits,1
9781,1.695623,tcp,smtp,FIN,24,20,5271,1862,25.35941,62,252,23835.48633,8346.194336,9,8,73.722738,84.495898,3668.443146,98.686047,255,3725872687,3277773811,255,0.177862,0.08867,0.089192,220,93,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits,1
9782,2.139947,tcp,smtp,FIN,94,30,101834,2166,57.478061,62,252,376648.5938,7828.231445,44,8,23.010183,68.852,2424.041853,113.872438,255,2618550703,385388138,255,0.155162,0.085074,0.070088,1083,72,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
9783,0.503222,tcp,http,FIN,10,8,818,1260,33.782308,62,252,11716.49902,17535.00391,2,2,55.913556,62.447,3217.281851,96.380273,255,2224017517,1618518246,255,0.129363,0.065416,0.063947,82,158,1,787,7,1,5,5,4,7,0,0,16,6,7,0,Exploits,1
